backup_component,relative_path,source_size,destination_size,source_sha256,destination_sha256,source_path,destination_path,path_present_in_destination,size_match,sha256_match,status
object,TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stderr.log,10737,10737,d3dd6124617b5bbd825805d7299bd10036baccf7aee046136fd06784fd3ed697,d3dd6124617b5bbd825805d7299bd10036baccf7aee046136fd06784fd3ed697,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stdout.log,392,392,177c58d811d15428d6f9935fc550a8abc056d88053a43eddb33f6277d1e8e8d7,177c58d811d15428d6f9935fc550a8abc056d88053a43eddb33f6277d1e8e8d7,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/step_telemetry.csv,376265,376265,aa6f557df24b4e14a2ce7e741690b7c4b397bca8eb0e20b1596109d67fd1b347,aa6f557df24b4e14a2ce7e741690b7c4b397bca8eb0e20b1596109d67fd1b347,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/episode_summary.json,3168,3168,d238ba8ea5e67621ea43131df7f76e4dc1c86dbf3823ccf1622a12f34572f461,d238ba8ea5e67621ea43131df7f76e4dc1c86dbf3823ccf1622a12f34572f461,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stderr.log,10737,10737,c19795dde1967b5ae5f4cb388cc4f6b67d44f005f4da5d726e4af1e946a1a30c,c19795dde1967b5ae5f4cb388cc4f6b67d44f005f4da5d726e4af1e946a1a30c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stdout.log,393,393,17470f2170524283640535076c4ebf7c2ecbcd66fe897478d19d9dff958b6acf,17470f2170524283640535076c4ebf7c2ecbcd66fe897478d19d9dff958b6acf,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/step_telemetry.csv,374007,374007,c092493b30130b250242345fd894884df69f378ec74886e53c6dadefe151bec0,c092493b30130b250242345fd894884df69f378ec74886e53c6dadefe151bec0,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/episode_summary.json,3168,3168,6295af693ece2c3b24971916f7d1744875078776fb8aeabb2cad76c17a56d41c,6295af693ece2c3b24971916f7d1744875078776fb8aeabb2cad76c17a56d41c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stderr.log,10737,10737,9891ff93b110eca010806cf8fb1d51f058e6fcc333aed13484d3f3855db6bcae,9891ff93b110eca010806cf8fb1d51f058e6fcc333aed13484d3f3855db6bcae,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stdout.log,393,393,17470f2170524283640535076c4ebf7c2ecbcd66fe897478d19d9dff958b6acf,17470f2170524283640535076c4ebf7c2ecbcd66fe897478d19d9dff958b6acf,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/step_telemetry.csv,375252,375252,963f612463892f9d46ecedfc723a16a12eeb9b2085553f0ddfcc426e20d4cf7d,963f612463892f9d46ecedfc723a16a12eeb9b2085553f0ddfcc426e20d4cf7d,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/episode_summary.json,3168,3168,b1ad7c10a2bdd16c35544539e7d1d01cd0cc0099902fac89fcc248ca5bd28a3c,b1ad7c10a2bdd16c35544539e7d1d01cd0cc0099902fac89fcc248ca5bd28a3c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stderr.log,10737,10737,a705662e9d4f89c0e287d15420edca6406ad6193308bc452e2388b7c161015c3,a705662e9d4f89c0e287d15420edca6406ad6193308bc452e2388b7c161015c3,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stdout.log,393,393,17470f2170524283640535076c4ebf7c2ecbcd66fe897478d19d9dff958b6acf,17470f2170524283640535076c4ebf7c2ecbcd66fe897478d19d9dff958b6acf,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/step_telemetry.csv,371921,371921,d7d8506e2848a59889daa7d66d1953d35aa046d046a3cea251b7de56eea8313e,d7d8506e2848a59889daa7d66d1953d35aa046d046a3cea251b7de56eea8313e,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/episode_summary.json,3170,3170,bcf737baa38b4553beb79c11b8f2112e8f6d742345431ce30007793b20037a5c,bcf737baa38b4553beb79c11b8f2112e8f6d742345431ce30007793b20037a5c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stderr.log,10737,10737,12b7d9a4518685eebd9570752f99c746e322998c7ebabaf8499ec3f3b93355b6,12b7d9a4518685eebd9570752f99c746e322998c7ebabaf8499ec3f3b93355b6,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stdout.log,394,394,ce91d31096077c0dde09c6e94847f5d698bbd9062af0ac7ecf2c4a1c21b2727f,ce91d31096077c0dde09c6e94847f5d698bbd9062af0ac7ecf2c4a1c21b2727f,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/step_telemetry.csv,399991,399991,f3ff90c97b843a637bb05d9e6fc4596eb44061222e6023aec4cf89fa4f739998,f3ff90c97b843a637bb05d9e6fc4596eb44061222e6023aec4cf89fa4f739998,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/episode_summary.json,3170,3170,fa79c2b9836f610f1e1bef3104e7952c82d3a25be6dd9e76b228ec2273e614d5,fa79c2b9836f610f1e1bef3104e7952c82d3a25be6dd9e76b228ec2273e614d5,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stderr.log,10737,10737,01c36380d3a45324c5de12e9b9847868c43ab49b79786b47cddecac630d39a5e,01c36380d3a45324c5de12e9b9847868c43ab49b79786b47cddecac630d39a5e,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stdout.log,394,394,ce91d31096077c0dde09c6e94847f5d698bbd9062af0ac7ecf2c4a1c21b2727f,ce91d31096077c0dde09c6e94847f5d698bbd9062af0ac7ecf2c4a1c21b2727f,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/step_telemetry.csv,394754,394754,6236956629ae8777398f13ce94033118b54fa42b4e059990edf4fd5229ce95b2,6236956629ae8777398f13ce94033118b54fa42b4e059990edf4fd5229ce95b2,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/episode_summary.json,3170,3170,18cc09c82d178c203b7787e02ba93e666ea266ab55a7dfd485b5468376628090,18cc09c82d178c203b7787e02ba93e666ea266ab55a7dfd485b5468376628090,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stderr.log,10737,10737,47bdfdeb73cd0c454e1ec991aebfb36e86a7a0dbc71c3aa68188d2c8327edf49,47bdfdeb73cd0c454e1ec991aebfb36e86a7a0dbc71c3aa68188d2c8327edf49,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stdout.log,394,394,ce91d31096077c0dde09c6e94847f5d698bbd9062af0ac7ecf2c4a1c21b2727f,ce91d31096077c0dde09c6e94847f5d698bbd9062af0ac7ecf2c4a1c21b2727f,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/step_telemetry.csv,390178,390178,44d4b2b84680e1d240e6468264138dfdec7494f4bb2dcbfbedc8fc65a2efd29d,44d4b2b84680e1d240e6468264138dfdec7494f4bb2dcbfbedc8fc65a2efd29d,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/episode_summary.json,3170,3170,6a9d7c809f8006bccb7af9be04101742930c5f8104d3415bedc0fdbc071df35b,6a9d7c809f8006bccb7af9be04101742930c5f8104d3415bedc0fdbc071df35b,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stderr.log,10737,10737,4677a9cdb651cbd0ea2a65dfcec2ac4c93e5910682287a2999bffc70df6ce71a,4677a9cdb651cbd0ea2a65dfcec2ac4c93e5910682287a2999bffc70df6ce71a,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stdout.log,394,394,4b7c4290a7cade9a212766420d7a65bec3bb1d6edebe40f0d675ae694c4e5936,4b7c4290a7cade9a212766420d7a65bec3bb1d6edebe40f0d675ae694c4e5936,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/step_telemetry.csv,391986,391986,3e4c9b93406c5fad34f02511dbb4ff0b39e4f39c778a9054618cc4e532dfad33,3e4c9b93406c5fad34f02511dbb4ff0b39e4f39c778a9054618cc4e532dfad33,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/episode_summary.json,3170,3170,703e227f81311752e616b13dc8c4039f907e249f4064b7cb83697144544965c0,703e227f81311752e616b13dc8c4039f907e249f4064b7cb83697144544965c0,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/stderr.log,10737,10737,2c83901c28355eeb70a02d92c37e04a88e496fd3b0435facc1b8425d1131cfb0,2c83901c28355eeb70a02d92c37e04a88e496fd3b0435facc1b8425d1131cfb0,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/stdout.log,394,394,4b7c4290a7cade9a212766420d7a65bec3bb1d6edebe40f0d675ae694c4e5936,4b7c4290a7cade9a212766420d7a65bec3bb1d6edebe40f0d675ae694c4e5936,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/step_telemetry.csv,396776,396776,88213364eb82d711b6f317fa094c297735373eeda7843f2b8b4c20805eb2e1e8,88213364eb82d711b6f317fa094c297735373eeda7843f2b8b4c20805eb2e1e8,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/episode_summary.json,3170,3170,2f83c7ab098581fb073d2e20f72e47bcea7c4c81366af72a8902f49e4a5159a4,2f83c7ab098581fb073d2e20f72e47bcea7c4c81366af72a8902f49e4a5159a4,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/stderr.log,10737,10737,2b699ce5fc442ad4be4b07f9110ff8e23068161445da9b32dde650897fe2186e,2b699ce5fc442ad4be4b07f9110ff8e23068161445da9b32dde650897fe2186e,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/stdout.log,394,394,8437f209c76d45771d7ce6ff51aee498c381b6364343456d4460de0d0a6007e3,8437f209c76d45771d7ce6ff51aee498c381b6364343456d4460de0d0a6007e3,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/stdout.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/step_telemetry.csv,396444,396444,9b1e035ecc348237d717efd43fcc4d232a1015f6e99c0243e2c2a814bc89c88f,9b1e035ecc348237d717efd43fcc4d232a1015f6e99c0243e2c2a814bc89c88f,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_2/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/episode_summary.json,3172,3172,55e864f248c2b47d3f10a7681209b64127c6f991306011d058858dddbf79035c,55e864f248c2b47d3f10a7681209b64127c6f991306011d058858dddbf79035c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/episode_summary.json,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/stderr.log,10737,10737,556537b5cc87aed48538b4f27b83a7af26a5e9a1d7c376d205d639a80a465cf2,556537b5cc87aed48538b4f27b83a7af26a5e9a1d7c376d205d639a80a465cf2,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/stderr.log,True,True,True,PASS
object,TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/stdout.log,394,394,600a721e3171f3cd49387ef574bc2153bfa66635c474e2b6361a9a2e2c2c4f26,600a721e3171f3cd49387ef574bc2153bfa66635c474e2b6361a9a2e2c2c4f26,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/TMA/formal_v1/fold_07/state_0/det_seed_3/pert_seed_0/stdout.log,True,True,True,PASS
