task,state_id,tier,tier_reason,completeness,copy_rank,n_copies,tie_breaker,n_rows,step_ok,step_note,n_d4_basic_fields,n_d4_privileged_fields,has_detector_candidates,has_provenance,has_artifact_hashes,has_teacher_sidecar,prov_commit,prov_gpu,step_trace_sha256_fast,candidates_sha256_fast,episode_dir
milk,18,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,121,True,121_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",dcdc97c83a127d1ed4e946d28d39725ce19a2e515e26dafe2766206bcf67bc68,8b76b3425b2896848fa41c05e0e1b2ffc3709f8ac6682822d04b541ce3801a4a,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/milk_s18_shadow_attempt1
milk,18,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,141,True,141_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",fca93f26fc3ace2f8b909bf0f60f2b1fa1a77da126d2f55ca14eac140e7ff766,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/milk_s18_reference_attempt1
milk,18,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,141,True,141_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",fca93f26fc3ace2f8b909bf0f60f2b1fa1a77da126d2f55ca14eac140e7ff766,b5d1d020f4338bb06cda3e96bf0e928e28bc278b2c249a4855fdf49366a2ac9b,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/milk_s18_shadow_attempt1
milk,23,streaming_replay_usable,full_d4_schema_with_candidates,66,1,18,highest_completeness,217,True,217_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",ccddfba178c5b7be34dcb068e90fadcd8a84a5c93d83ab77b3563b98c8278030,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_34_privileged_replay/milk_s23_shadow_attempt1
milk,23,streaming_replay_usable,full_d4_schema_with_candidates,66,2,18,completeness_rank_2,217,True,217_steps_ok,15,20,1,1,1,1,52bdc33507a584e1,"5,1",ccddfba178c5b7be34dcb068e90fadcd8a84a5c93d83ab77b3563b98c8278030,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_smoke_51_postreboot_on/milk_s23_shadow_attempt1
milk,23,streaming_replay_usable,full_d4_schema_with_candidates,66,3,18,completeness_rank_3,280,True,280_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"1,3",1c2cfac0f0a337ca2ea0165e3d19aaf1ab8cf55f58be18579c1545008ec24834,288e142ea18c16e470d106f4e35c5128730dfaeb94298df6577855181064c3ea,/data/liuyu/outputs/d4_smoke_on/milk_s23_shadow_attempt1
milk,23,streaming_replay_usable,full_d4_schema_with_candidates,66,4,18,completeness_rank_4,217,True,217_steps_ok,15,20,1,1,1,1,52bdc33507a584e1,"5,7",ccddfba178c5b7be34dcb068e90fadcd8a84a5c93d83ab77b3563b98c8278030,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_smoke_gpu57_renderonly/milk_s23_shadow_attempt1
milk,23,streaming_replay_usable,full_d4_schema_with_candidates,57,5,18,completeness_rank_5,217,True,217_steps_ok,15,11,1,1,1,1,1509dcd32346cbae,"1,3",d2a39e274b33b68c0642b72d1ad96bd41d07b2a0983bc093a5adb05fe11d9b7b,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_sidecar_smoke_on/milk_s23_shadow_attempt1
milk,23,streaming_replay_usable,full_d4_schema_with_candidates,57,6,18,completeness_rank_6,217,True,217_steps_ok,15,11,1,1,1,1,00f8bb7ef6d3ceeb,"1,3",278f27b6421eb9db096fbfa179bfc59e9a04182bd2f155c6061f526420f6f0df,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_sidecar_smoke_on_v2/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,7,18,completeness_rank_7,217,True,217_steps_ok,15,0,1,1,1,1,00f8bb7ef6d3ceeb,"1,3",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_sidecar_smoke_off_v2/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,8,18,completeness_rank_8,217,True,217_steps_ok,15,0,1,1,1,1,c9c7a3a7c81d1233,"2,6",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_smoke_gpu26_r2/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,9,18,completeness_rank_9,217,True,217_steps_ok,15,0,1,1,1,1,c9c7a3a7c81d1233,"1,3",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_smoke_off/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,10,18,completeness_rank_10,217,True,217_steps_ok,15,0,1,1,1,1,c9c7a3a7c81d1233,"1,3",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_smoke_milk_r1/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,11,18,completeness_rank_11,217,True,217_steps_ok,15,0,1,1,1,1,1509dcd32346cbae,"1,3",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_sidecar_smoke_off/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,12,18,completeness_rank_12,217,True,217_steps_ok,15,0,1,1,1,1,c9c7a3a7c81d1233,"2,6",c404f650d623a2c61178a385513f041c73bbf9b5f3c2973db8c691abe33bbacc,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_smoke_gpu26_r1/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,13,18,completeness_rank_13,232,True,232_steps_ok,15,0,1,1,1,1,c9c7a3a7c81d1233,"1,3",9cf83a5391f438508ddf58e3ce9aff8d7f1905b4645d735e77b4e783c1505aff,fffb5631fb91ce914aaf1982c5ebf64547a25c6973a1f457b38fd6a2c3f4a1cc,/data/liuyu/outputs/d4_smoke_milk_r2/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,14,18,completeness_rank_14,217,True,217_steps_ok,15,0,1,1,1,1,eecd0f82d612565a,"2,6",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3a_canary_final_r1/milk_s23_reference_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,15,18,completeness_rank_15,217,True,217_steps_ok,15,0,1,1,1,1,e70507f282239597,"2,6",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/milk_s23_reference_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,16,18,completeness_rank_16,217,True,217_steps_ok,15,0,1,1,1,1,e70507f282239597,"2,6",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,17,18,completeness_rank_17,217,True,217_steps_ok,15,0,1,1,1,1,52bdc33507a584e1,"5,1",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_smoke_51_postreboot_off/milk_s23_shadow_attempt1
milk,23,student_train_usable,has_candidates_no_privileged,46,18,18,completeness_rank_18,217,True,217_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"1,3",9e95aa463694c8dcd3fefbb37c38266e6b8c01d9f222a99607520378f7d852b2,77e83a2e7e79cc8aa6d5964d42e378cee77014ca253cdbffe5f495e723d480dd,/data/liuyu/outputs/d4_sidecar_smoke_noservice/milk_s23_shadow_attempt1
milk,27,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,142,True,142_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",6bf095cfec55f6dc91941bb39135850ef52b099ee5197b44d434cb0f9ddb0df9,9acc002bffbd417b408d7663ebedae13368f725dbadcad62fb1074c11526d64e,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/milk_s27_shadow_attempt1
milk,30,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,117,True,117_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",b68930a08e66fe89a4399ffa880049b21bc8052c49ea629c71ed273d891f610b,1656ae296db965b730ff42617c0e7fb8ebae86a63c64bf16ace361f512118b55,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s30_shadow_attempt1
milk,31,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,123,True,123_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",cfa386484c3f257643ddada50e69e3a41c2c1f08c9c1cede0546a652aaa67bb5,46ad823b1312d1bce113f008b3e04ad905337618f05332e6039197f86dd6e059,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s31_shadow_attempt1
milk,36,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,127,True,127_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",012e1272b00ffb717476f2070f78d8b014c7a459a9fcfefc88a7bcafc4a5286a,d8ff86d6020c3e20e9639ea47d1c84b2e61945824f9a1a88ac9184086a12f638,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s36_shadow_attempt1
milk,40,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,122,True,122_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",700378397117b76bff606ece34613b44c41e89fba0978fe0bd8e14674e555137,c389cddac5b48ec5e8d9e27234043004c70232b48f3de7a274b6b5ebbe240bb6,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/milk_s40_shadow_attempt1
orange_juice,8,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,111,True,111_steps_ok,15,20,1,1,1,1,52bdc33507a584e1,"2,6",609ff5650694a1f66d7faabc1625e8abde13d400da1baf4c9a5f3e304a42fced,6c99266e93e3ac4cc6deee660e493a6a1fabb9b7dbd5994f9f109e3a2f055532,/data/liuyu/outputs/l12_sidecar_smoke/orange_juice_s8_shadow_attempt1
orange_juice,8,streaming_replay_usable,full_d4_schema_with_candidates,66,2,3,completeness_rank_2,111,True,111_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",609ff5650694a1f66d7faabc1625e8abde13d400da1baf4c9a5f3e304a42fced,6c99266e93e3ac4cc6deee660e493a6a1fabb9b7dbd5994f9f109e3a2f055532,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/orange_juice_s8_shadow_attempt1
orange_juice,8,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,111,True,111_steps_ok,15,0,1,1,1,1,52bdc33507a584e1,"2,6",41f6de95b3161b6d8d36cdb4bcaaf2c80978808bce239bcb657ac56589f7f962,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/l12_sidecar_smoke/orange_juice_s8_reference_attempt1
orange_juice,10,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",78e4e59a6f6f064dd7510e776a141777887a5020d50f3f31136fb67e312779a6,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/orange_juice_s10_shadow_attempt1
orange_juice,13,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,139,True,139_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",55930e9635abe87d0923e95bc63fcbf54b04b75fe93d9bd68a0261a5f638e563,75c1324dc4111368992506beba056220c8bdffaa66da2b73c07bab52ff6150a9,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/orange_juice_s13_shadow_attempt1
orange_juice,15,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,121,True,121_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",b0328f7de1e07feee589a1c4f3bca5a5e62ded52df63d06b8531d9f888599157,1cc57fb7c4febf0c809e4f2eb82aed33f0f00ea39406c7062d2de72878ad7f77,/data/liuyu/outputs/d4_34_privileged_replay/orange_juice_s15_shadow_attempt1
orange_juice,15,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,105,True,105_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",7ef0bf6a99020d58d879f1ef1f78e3d3c845f3bbf312ba7d96c06631caa614b9,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/orange_juice_s15_reference_attempt1
orange_juice,15,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,103,True,103_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",26fb466832b84f82b5874784697d5400c78db9a6615b17d3add2b3ba2c8e0a26,2788e31c4a88cae119ad36be3ce3ba637a3c58681eab535c2a0f59194ab9a20c,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/orange_juice_s15_shadow_attempt1
orange_juice,15,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,121,True,121_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",3f7425de423ab2584733bc007b20d011f18cd2e5fbb8b79cf296f67712cbfd32,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/orange_juice_s15_reference_attempt1
orange_juice,15,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,121,True,121_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",3f7425de423ab2584733bc007b20d011f18cd2e5fbb8b79cf296f67712cbfd32,1cc57fb7c4febf0c809e4f2eb82aed33f0f00ea39406c7062d2de72878ad7f77,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/orange_juice_s15_shadow_attempt1
orange_juice,16,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,123,True,123_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",14fd64b5fac678d39a3c3dbc9ad1e1630034352aaa25c24f1b520f8b5daa1e89,6f395603f6542fb8a9d381603dca2736bfd9267d7cb3766b7e3b96cf1d8e689d,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/orange_juice_s16_shadow_attempt1
orange_juice,17,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",5a43d8234510dd9a6d7e9ac8c8b662f97ebda878619106624faf6b1c01f86035,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_34_privileged_replay/orange_juice_s17_shadow_attempt1
orange_juice,17,student_train_usable,has_candidates_no_privileged,46,2,3,completeness_rank_2,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",18d0515600816ac86ef02f1a3242b237744755a031b1394d444ba8228badeffd,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/orange_juice_s17_shadow_attempt1
orange_juice,17,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",18d0515600816ac86ef02f1a3242b237744755a031b1394d444ba8228badeffd,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/orange_juice_s17_reference_attempt1
orange_juice,25,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",26b7e91732755c9dc456e107efb28547c31578499f5d211f6fc0817935e31632,1895017d19d0a0a323353112e1b5a257ce058ce904c3614d069393e1e915aaa2,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/orange_juice_s25_shadow_attempt1
orange_juice,29,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,134,True,134_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",a437a0ad4237320cd089dc85fcc7f5be8e34bcd60f5cfa3d3ffd615b79566d44,d221b51a7de9858eaacadf97965b7ca9db72c9e32413ce574ea39899bed28072,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/orange_juice_s29_shadow_attempt1
orange_juice,30,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,142,True,142_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",1aa3bfb196921b2ae50259648a12351828e8fb3bd6c554df2dfa362d37831f0d,d9da72488263506ebf615526d85fce8a13f1782786d5c09a38337849e4e3f60c,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/orange_juice_s30_shadow_attempt1
orange_juice,31,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,128,True,128_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",c38d7e3282f9999811ac612e35cd33dcb799dd42aa0cac5d22f39eeda37b56ff,1598bc8e99bd1774b24fe02417b1e43381ec2d143f289f0103f6992e237db65f,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/orange_juice_s31_shadow_attempt1
orange_juice,36,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,120,True,120_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",077d876d148652686edbc565ee1cbb191bcccfb19f455b0984a83acc9457f063,776643aaa69d9c7d088313dc72698a9986ff3f8756aef8826b5d68b7f6ddb3ea,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/orange_juice_s36_shadow_attempt1
orange_juice,39,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,112,True,112_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",7501c5c48a48676a1c9e5eda4822d8107e48bd15ddac377066cd7c379c24d395,53553c3278c743516b6b63376b754992622f5e73ffbd4f065ab2ea6ae03b6fa9,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/orange_juice_s39_shadow_attempt1
orange_juice,41,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,140,True,140_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",10323492749095f2dc22fe6d53c100965a08ef608ef380ecf16f930f4d2c15f5,7ae435a4191d0524960aac1ab822414c6fb84c8651cab212d7acf67b3493ed80,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/orange_juice_s41_shadow_attempt1
orange_juice,48,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,144,True,144_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",f8941851bc350841773aa9a84be603f271196bc1e19a63a2e939088050402b08,ddb916fa1e612cd08bb42bd5d1a1d5809f3891ee6fb74b84ccfdcffc4bcc8060,/data/liuyu/outputs/d4_34_privileged_replay/orange_juice_s48_shadow_attempt1
orange_juice,48,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,144,True,144_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",765a2440cb96a50bc91b5e5be1f7a3a6adcad9febafe9e3bc74144cf3f212dcf,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_crossover_gpu26_v2/orange_juice_s48_reference_attempt1
orange_juice,48,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,144,True,144_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",765a2440cb96a50bc91b5e5be1f7a3a6adcad9febafe9e3bc74144cf3f212dcf,ddb916fa1e612cd08bb42bd5d1a1d5809f3891ee6fb74b84ccfdcffc4bcc8060,/data/liuyu/outputs/d4_crossover_gpu26_v2/orange_juice_s48_shadow_attempt1
orange_juice,48,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,139,True,139_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",26d2506261e0e3b1bc2ed02bcc688999e5600846faa3df01d6e8dbcca8c82c7e,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/orange_juice_s48_reference_attempt1
orange_juice,48,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,137,True,137_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",715d1ea62e80e3c504ef0539870ae1255b26708a47460ef89176d0d550b90a24,c6d532ade5f2d988f6f56ecce8a4c8eaa74df13fd6c0d51335277693f1d04ed4,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/orange_juice_s48_shadow_attempt1
orange_juice,49,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,143,True,143_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",8801c3c4b17746d06baa1a5119bf35af8bab47c63b3b502c30ffe92dbca817eb,c13992a5ccba2c4e765bdae460db71f4829a077dc75582c6a88e5b444e443e66,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/orange_juice_s49_shadow_attempt1
salad_dressing,1,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,124,True,124_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",f5dc623a460371c12dcfc165fe4ec04b9d13e6c323a144e97011edc847121d37,2d98e56d8ececfab0e1d153610044d2f72660c3c1652d4ddb90604237f66156d,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/salad_dressing_s1_shadow_attempt1
salad_dressing,3,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,127,True,127_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"5,1",8954c99fa9b9cdade009514bd45f6461a885182067ad144d927f977dfef43d40,22be814a232102cff2c70df1bfb9a5c0e4f2825c156d5081a54b91fa68fd0051,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/salad_dressing_s3_shadow_attempt1
salad_dressing,9,streaming_replay_usable,full_d4_schema_with_candidates,66,1,4,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",9a8e05237b3baf8e2adceeb607d03474d59176470cdb59e6bce390a012fba5e6,184c0ca52a740e9b6943d57336892f1309a868cbc8f9a0fa69e00ebd39758b4f,/data/liuyu/outputs/d4_34_privileged_replay/salad_dressing_s9_shadow_attempt1
salad_dressing,9,student_train_usable,has_candidates_no_privileged,46,2,4,completeness_rank_2,123,True,123_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",c0937eea1a23fb1876dacfdab5eaa18ea94c88ac5587dea1f092ef07608c31b6,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/salad_dressing_s9_reference_attempt1
salad_dressing,9,student_train_usable,has_candidates_no_privileged,46,3,4,completeness_rank_3,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",b6046c73c57cd868d20701bb0c1725fdb13868ea3aa1e583fcfa5f2dead5d579,184c0ca52a740e9b6943d57336892f1309a868cbc8f9a0fa69e00ebd39758b4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/salad_dressing_s9_shadow_attempt1
salad_dressing,9,student_train_usable,has_candidates_no_privileged,46,4,4,completeness_rank_4,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",b6046c73c57cd868d20701bb0c1725fdb13868ea3aa1e583fcfa5f2dead5d579,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/salad_dressing_s9_reference_attempt1
salad_dressing,11,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,133,True,133_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"5,0",59613293331c00cdc9b768d667dab827aefad36bc8a2b5f692e1af60733f8072,6f842571bf8709057b412ddaacc976afeca805625c2452fc61f7d0e94dd2123b,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/salad_dressing_s11_shadow_attempt1
salad_dressing,12,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,132,True,132_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",307156c20a5f1b99c7153e7064181f71c344c418076429287ad7b25e331dbd0a,a8337faf1c6b83741cef737fe8f1386af13f2640983126e8542b214d8b2404f4,/data/liuyu/outputs/d4_34_privileged_replay/salad_dressing_s12_shadow_attempt1
salad_dressing,12,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,132,True,132_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",a0f98e90c59fd786bdb3dfcaa5a434e05d533485079042da7fd59190656ee776,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_crossover_gpu26_v2/salad_dressing_s12_reference_attempt1
salad_dressing,12,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,132,True,132_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",a0f98e90c59fd786bdb3dfcaa5a434e05d533485079042da7fd59190656ee776,a8337faf1c6b83741cef737fe8f1386af13f2640983126e8542b214d8b2404f4,/data/liuyu/outputs/d4_crossover_gpu26_v2/salad_dressing_s12_shadow_attempt1
salad_dressing,12,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,129,True,129_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",4e7b5157eb7b1e5fe2d5c43b5844bb5121139afcef7aafef94a7d8d4e1c85cc5,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/salad_dressing_s12_reference_attempt1
