task,task_id,state_id,episode_id,runner_type,success,success_check,success_done,timeout,num_steps,success_step,failure_phase,seed,center_crop,attention_backend,libero_preprocess_backend,postprocess_gripper,deterministic_init_states,state_id_source,source_path,source_confidence,notes
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,7,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,8,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,v4_full10x10_raw,True,,,False,272,272,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,141,141,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,1,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,145,145,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,3,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,4,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,5,0,v4_full10x10_raw,True,,,False,155,155,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,6,0,v4_full10x10_raw,True,,,False,170,170,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,7,0,v4_full10x10_raw,True,,,False,150,150,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,8,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
butter,object_pick_up_the_butter_and_place_it_in_the_basket,9,0,v4_full10x10_raw,True,,,False,198,198,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_butter_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,156,156,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,148,148,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,2,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,3,0,v4_full10x10_raw,True,,,False,231,231,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,4,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,5,0,v4_full10x10_raw,True,,,False,187,187,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,6,0,v4_full10x10_raw,True,,,False,149,149,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,7,0,v4_full10x10_raw,True,,,False,249,249,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,8,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
chocolate_pudding,object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket,9,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_chocolate_pudding_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,127,127,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,153,153,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,3,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,4,0,v4_full10x10_raw,True,,,False,124,124,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,5,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,6,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,7,0,v4_full10x10_raw,True,,,False,139,139,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,8,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
cream_cheese,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,9,0,v4_full10x10_raw,True,,,False,130,130,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_cream_cheese_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,155,155,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,157,157,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,160,160,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,3,0,v4_full10x10_raw,True,,,False,142,142,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,4,0,v4_full10x10_raw,True,,,False,155,155,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,5,0,v4_full10x10_raw,True,,,False,142,142,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,6,0,v4_full10x10_raw,True,,,False,148,148,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,7,0,v4_full10x10_raw,True,,,False,154,154,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,8,0,v4_full10x10_raw,True,,,False,125,125,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
ketchup,object_pick_up_the_ketchup_and_place_it_in_the_basket,9,0,v4_full10x10_raw,True,,,False,144,144,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_ketchup_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,0,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,133,133,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,145,145,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,3,0,v4_full10x10_raw,True,,,False,135,135,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,4,0,v4_full10x10_raw,True,,,False,139,139,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,5,0,v4_full10x10_raw,True,,,False,140,140,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,6,0,v4_full10x10_raw,True,,,False,134,134,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,7,0,v4_full10x10_raw,True,,,False,156,156,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,8,0,v4_full10x10_raw,True,,,False,160,160,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
milk,object_pick_up_the_milk_and_place_it_in_the_basket,9,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_milk_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,144,144,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,107,107,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,142,142,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,3,0,v4_full10x10_raw,True,,,False,122,122,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,4,0,v4_full10x10_raw,True,,,False,137,137,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,5,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,6,0,v4_full10x10_raw,True,,,False,162,162,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,7,0,v4_full10x10_raw,True,,,False,146,146,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,8,0,v4_full10x10_raw,True,,,False,118,118,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
orange_juice,object_pick_up_the_orange_juice_and_place_it_in_the_basket,9,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_orange_juice_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,122,122,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,119,119,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,126,126,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,4,0,v4_full10x10_raw,True,,,False,110,110,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,5,0,v4_full10x10_raw,True,,,False,225,225,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,6,0,v4_full10x10_raw,True,,,False,210,210,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,7,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,8,0,v4_full10x10_raw,True,,,False,182,182,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
salad_dressing,object_pick_up_the_salad_dressing_and_place_it_in_the_basket,9,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_salad_dressing_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
tomato_sauce,object_pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,159,159,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_tomato_sauce_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
tomato_sauce,object_pick_up_the_tomato_sauce_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,153,153,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_tomato_sauce_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
tomato_sauce,object_pick_up_the_tomato_sauce_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,191,191,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_tomato_sauce_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
tomato_sauce,object_pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,v4_full10x10_raw,True,,,False,135,135,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_tomato_sauce_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
tomato_sauce,object_pick_up_the_tomato_sauce_and_place_it_in_the_basket,4,0,v4_full10x10_raw,True,,,False,163,163,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_tomato_sauce_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
